temperature_C,pressure_bar,rpm,vibration_mm_s
65.41575480692877,6.12229178797228,3178.0514933730224,5.517719405430546
48.819377868104226,4.148619054229728,2008.5628342858533,3.5396963933849075
53.5064678846511,4.2845411838074465,2270.636497381562,4.679264750607791
49.11464263192058,4.589700163220687,2225.5242928074895,4.517856220190523
46.54486923066346,3.656158150418492,1475.539536307517,3.2481983093113573
60.612584319518994,4.874319113878781,2707.2841939452032,4.58213329300617
58.94349719534674,5.327371406313772,2682.7386905259227,4.529298497172825
54.65440129520635,5.09894425205135,2503.5794196497227,4.62955211600954
54.76903993553416,4.45003649717253,2335.789006637397,4.24836629632405
40.990208062814474,3.1796422469403365,1509.2404805647102,3.0285648582914595
54.03324626583312,4.621121578009284,2205.5482740642487,4.5339118007117625
57.069640744146895,4.162791334172969,2260.0998384312616,4.573466416227219
51.472702618475964,4.241418944571544,1938.4059115448667,4.268983950372643
51.4563926125833,4.46121825347039,2387.1000018337936,4.096460887439042
59.478279149061436,5.87767843684557,2782.835599770177,4.926010832099427
66.96453693889252,8.047659307511113,3820.330130847371,6.651381404432729
58.18362456131448,4.851224429690932,2622.2044689822874,4.944741356308903
58.51523352065884,5.502139582559366,2680.285273505935,5.3463611133965845
48.76520528896771,4.625923812389085,2447.887858963683,4.538930548306994
35.39697025975096,3.2673579083841897,1156.860149290671,3.1506043155754897
53.927866755995275,4.464201095862791,2481.440287185548,4.718291020259506
54.60335452208214,5.259692538505035,2542.1611469587183,4.961310701068703
72.06280293861998,7.40963557922778,4224.2694787397,6.913324949224703
54.551104083895126,4.701761883805795,2365.3473246532144,4.433725034826956
58.28741850242388,4.925322913354723,2711.083139633529,5.192331458760554
54.125613738540395,5.290063006288428,2475.7017612063296,5.03724783939632
42.91572998352085,3.3562884560902893,1681.9253736663277,3.595396132863236
67.74583302117587,6.500747255989554,3299.9759701605144,5.7899362930357485
66.28245881383378,5.704525785304254,3026.353122880742,5.870473432592068
60.19398390362199,5.840166831968667,3053.722362930133,4.710752916704635
45.52464462825973,4.040588413589943,1863.4287816436827,3.219937080085552
68.25709520809922,6.266399759584892,3481.9560176552695,6.247979392448824
42.15036293330388,3.514073655089,1518.7042560454033,3.169684872796499
59.511407985932564,6.269413770798067,2910.799965660189,5.364842213848127
75.61878671197783,7.14207238657409,4033.318938066985,6.871680716649521
40.95142660638034,4.359323373163167,1806.6245724085181,3.6582617273989904
54.19800604589472,4.964985596240009,2103.5915892780595,3.8639491817536085
56.055113039724205,4.78514753328694,2569.755955561349,4.87595523329201
49.53632507173739,3.854085425353636,2147.5670421186605,4.366131310439415
41.70672471638014,3.3840413172746375,1414.5355982537071,3.397742393411421
55.46321705343218,4.857827522676001,2547.994082364219,5.270923528300316
40.88304489436595,4.557661128291964,1756.3874003917267,3.498555311408107
63.46299109969522,5.544346538511336,2831.514701444627,5.249250789781611
47.40081332924791,3.6493650944440685,1856.4030360363377,3.2187481705764087
69.34845539348944,6.2770627292149594,3584.9540835122775,6.029490587742995
51.27532165609774,4.558718296219746,1951.722695364634,3.8096490453575322
49.23119589119142,4.410817512215969,2274.556938656027,4.529188109893966
63.253960323010915,5.928670803238202,3069.462052158769,5.2651333318238525
43.857816469258395,4.003753063638963,1638.3949784962315,3.5821323095052953
59.45097577632417,5.061051785984293,2659.2219542228904,4.879599345504939
59.598316874917906,6.445628353300255,3414.9999279976996,5.736815816561169
41.19985792896188,3.192991413362417,1374.7617358071407,3.0483794322877835
54.74246244431947,5.480119726162617,2629.2437009726127,4.632594778377673
58.47980432358923,5.527366463762364,2681.9179559738964,4.759186459212661
62.977444685034015,5.7875961238886555,3047.276010244117,4.904844334256586
42.48673634415804,3.640074828415156,1634.1345023853428,3.2363098675472055
41.77164285756395,3.372376988736215,1575.6803708410066,3.082258858315869
59.052313045509955,4.993529590723148,2865.3590959318285,4.96468287922367
54.80474457321314,5.4356631769804205,2707.88927126323,4.970623935757152
59.63009102926174,6.0374286967206094,2675.344995242114,5.100605400712924
56.80254335843226,5.034534338360188,2742.513746647883,4.996725714538804
40.56682768077576,3.9291604279910097,2023.9826948950565,4.038740344624425
55.82646488628701,4.911833032162828,2662.5775880127026,4.984290981090093
54.346177313177,5.618077881583772,2705.150731309077,4.744587566892739
44.105620642195674,4.3793205934890445,1999.9540073815424,3.6432003359874505
66.96022597894823,7.026252375515544,3806.0421578013293,6.500301779970614
59.30842195115793,5.163485246765616,2831.6830446382514,5.256318225559631
48.97897310824244,3.702690799789003,1666.087551958146,3.898237816624073
61.454603734119104,5.109491190735567,2959.5875260436806,5.637949019416828
44.99316380544328,3.965727156088397,1817.7228308408748,3.4186887711657645
62.97922325694871,6.23014451062672,3050.9592226197165,5.390133648244455
63.35493193300522,5.797147393834821,3311.0169053051827,5.9416242665016545
46.0224674183562,3.4678284927142187,1925.5223771538026,4.051475534369379
59.62927148095335,6.710756421431584,3174.3632904710253,5.783512218795734
53.21187336601143,5.217610782367045,2788.946648855549,4.891810096097483
60.735534224275376,6.375086517571357,3075.442111996143,5.029034423152324
71.40722152405354,7.0628090744932885,3827.755087857763,6.221769623036709
52.648868815531216,4.660383383300253,2328.2283187979906,4.428641413164037
47.42071543555501,4.331180575718269,1972.3846849497572,3.9179436044781126
44.69084060905526,3.6501442961208377,1877.3398992621337,3.31702087926535
49.971932181345224,4.139291338236967,1928.9328005241932,3.8275288875227176
50.40094988108177,4.761050319526567,2446.0288034101272,4.632620868805323
60.19376032999023,4.853892834432629,2738.8063823716507,4.6450748681936425
54.31755165759199,5.4448865251401815,2693.6835595310135,5.15027046513038
59.691033579843484,5.821122116169179,3079.0282743252164,5.2753952562191815
50.70886031992739,4.951752187525373,2509.101324314535,4.902382729348984
65.70547980746454,6.143893789050531,3517.4738540101216,5.875042487228667
55.70281997623511,5.340144493878611,2314.7402167334308,4.083757014739565
79.39630526468467,8.39727514113482,4404.118416612733,7.235427108276458
63.19087205731016,6.086409783165598,2937.967143435504,5.260833576345611
49.366304163905035,3.917805655837091,1899.9897105086022,3.650769763856979
42.69349353069555,3.108927246370186,1750.3752513572213,3.3895197457706425
58.06040061506008,6.3215360580681725,2837.7306906702297,5.166674386008335
50.782315215910465,4.7252826772327,2343.5760502719045,4.276583753705574
64.9893288624907,5.5001606349751215,2999.8003458644644,5.379713274101569
55.384830107138846,5.696746769315616,2831.2663372014813,4.492448287023776
57.0693302018496,5.385279933025621,2449.019761140189,4.697719722208361
50.5657943785517,4.0423708133292,1907.2443973521165,3.7732481750860734
47.764143917786996,3.8148011755275815,1439.6069427198947,3.6658991037644744
50.02021462474853,4.933103229091683,2187.4395335530853,3.8434621825824857
64.33071635105766,5.528614174681466,3099.4791560264307,4.963500715703016
63.64334296031024,4.970268951162039,2649.865620891143,5.13812615245459
42.68286922801821,3.9877874331544803,1627.9828549016083,3.4111949159361945
51.84959903455285,4.108917611429149,2621.2266480958274,4.379934052246706
52.596635887998936,5.371773188030302,2769.7221658101857,4.4166746302309745
49.713733622494466,3.4377471908048625,1881.2997946592068,4.213053445246224
50.64184026576669,4.981550598085581,2607.6075741618697,5.066199011491612
54.37199607613264,4.945665729047839,2540.7461029122,3.8900982174054537
46.710989059339646,3.5765755152666987,1699.9207915185639,3.3366578222321195
58.560940437415326,5.179817342745034,2750.4511522437983,5.471017807876034
60.986924614045684,5.189221209680897,2892.549168457764,5.04797872709687
64.76450001007488,7.129781899083785,3258.135870222694,5.557869374260735
67.68853467703337,6.927243099943632,3237.661436424432,5.654136618961175
40.57062816694405,2.992183979785545,1535.6314424300363,2.8179012021244763
45.09128424933738,4.58248265581649,1843.5224720594142,3.102619928189631
57.008317908740274,5.4170533030845585,2860.524687046062,5.388560175850504
61.80637742325039,5.627115254354359,2859.6501656385462,4.6148266753569605
62.027596330155994,5.551543824704007,2860.5333804142338,5.247373418732827
86.35367595795553,8.736100543498413,5000.0,8.493047366986406
63.34596129049238,6.032938309418805,2899.6233574852167,4.81109936512176
61.004628775387886,6.322188129232933,3294.895948126419,5.396687192480938
68.0152871479963,5.8778614058246905,3167.801234445242,6.025620980811692
65.04140237610548,5.207722423942305,2955.9738759140587,5.507864214687092
54.55860433675833,4.289460440515165,2279.311528751758,4.14116020917361
66.72073817845663,5.19349348071162,3031.278454345287,5.832623609791828
43.53839857485107,4.139325179083987,1959.0223498236996,4.083555508321751
51.43737929459598,4.256096923537432,2334.226975281994,4.410535764135024
48.71703581618967,4.350168621423988,2160.2455165196275,3.7965872677852475
57.852180742117135,5.639739777556829,2557.3118975704256,4.601783280885315
71.29270974125104,8.072137423842964,4120.260996671456,6.956083414017386
41.58745783024177,2.8957522266561955,1192.9143651857764,2.7066679460835203
64.87619403113605,5.733777522762195,2980.382133262159,5.655669594007769
43.538795382258925,3.9457080440359933,1371.0988901672438,2.55716235181307
51.88702539835326,4.679738758459319,2169.6476939473964,3.6930386819840693
61.183564991823644,6.088502084652841,3262.2654178771563,5.69265113473379
52.99939926202579,4.5015863745387374,2544.9960133668237,4.466519877138633
49.69580058128383,3.9504751359850743,1745.5786554494857,3.400495813755737
51.329495853932265,4.53058935466198,1999.2874035180223,3.3953177855479524
60.59156253291864,5.508488869001379,2975.718424254273,5.288557113202955
47.61119165627838,4.298470474532019,1988.7433577980044,3.822889330082943
50.740828533154456,5.0970043023658,2651.5210127073824,4.8926854804974695
52.17024619913872,4.97742750101267,2531.9002879326695,4.60235710943827
55.260814341530306,3.2750787876565526,2043.879756675928,4.018090771369571
69.16776363732534,7.312504818557911,4000.760862527728,7.037368498816882
60.893359251134534,6.097737025959394,2943.743315622608,4.856618972735255
41.0111341916617,2.479279280716857,1082.400189339675,2.7800196766951166
52.80144824005632,5.229839379827885,2630.5180203385994,4.2113064397688404
49.99512512028878,3.9564188767826374,2036.7494746621285,3.6924933080000875
64.97418662482025,6.09890200548888,3096.7033343573567,5.15173059393824
48.380323762887066,4.025767493940906,1945.2354830971094,4.036471815609848
62.64142305867835,4.49579856928427,2419.684490973171,4.636826780262753
54.23609536680126,6.098606339524164,2853.49109528632,5.004860248301716
65.44852922068065,6.341218622883422,3106.028635919085,5.20418505119768
44.39910496854209,3.4137053185262607,1659.7925150609567,3.2898250686641233
54.50595008344606,4.824473939625249,2265.849134911336,4.0800983725697915
52.33438084134571,4.683026052627882,2167.538282187331,4.262770059907977
47.312565855050835,4.525191753521913,2042.6695371984017,3.6001274211396144
70.51680479573923,6.299606390716797,3735.8179681967677,6.792255967312428
52.82814201787717,5.856222132689322,2783.487197672669,4.394073342677517
46.218317285299804,3.359930385974457,1617.3812319654685,3.1232678743275897
63.604515753231695,5.884874207324843,3142.5033629383433,6.046254503580475
74.74209256083543,8.431967641558229,3985.509337908843,6.64691143231871
66.84706316389108,6.2771104441056895,3222.725682385803,5.309748482819462
43.34015180661542,3.1437766479526346,1436.4410238321907,3.1562537334922376
51.37670204731832,3.5755400892874354,2161.036148993624,3.9781597470743524
62.99884864318376,6.97484614066756,3386.837804430636,5.573421261494946
46.918914197855095,3.669326330183524,2004.6313740668534,3.515174689597711
62.28828705696031,5.095702198123974,2810.6735997023598,5.94908614246982
65.81593226592437,5.735049220205719,3042.243837400536,5.39154568014389
46.49945272980794,4.528402588512664,1851.148669895342,3.0736972503707065
54.6379952508407,5.242627595877088,2458.33225075674,4.990871533626563
28.2861568750187,1.736864996063896,500.0,1.8490444090335452
49.91341434859431,3.976002667161124,1782.9286510659972,3.4078427389451464
54.874677999372786,4.476969393291218,2323.202294024788,4.105400586211359
50.34227358088651,3.658344312025509,1626.5517726246053,3.660749437614726
66.07728572148652,6.8576353583146865,3642.6879127521447,6.1186957114854685
41.85278872807603,3.7857496149566323,1498.901035427557,2.5579436715410586
51.99796407932205,4.894021423874958,2191.9688593121114,4.706493902142375
58.037689462380484,5.34402039944268,2591.518404100264,4.640378735503139
66.45969271551246,6.469287060735608,3508.891302346281,6.488534938070515
40.31987465873161,3.6885633084350786,1494.8964941743925,3.4838037735736176
67.41479810487236,6.2659560159323355,3314.2146265084716,5.525050650562769
57.24936380020127,4.578695280856684,2507.163142713711,4.963540006569422
44.00650502950603,3.7393951940619194,1812.9439442664343,3.3602300687507376
62.947997587127965,5.551366684688594,2823.4724319842894,4.587116694082524
60.182697570406965,5.5870331725081845,2639.3417869014293,4.743484645883211
50.36106772360951,4.2543458287192895,2079.848185988844,4.122330428191686
55.82513110104426,4.594498850692979,2548.861459493013,4.5363153790136
53.425539099708935,4.591145444833557,2230.280482196768,4.15273285835277
53.36843648934171,5.172521842704019,2579.4621416758737,5.005793113276466
60.65199210346904,5.815921407024674,2963.491472164733,5.301177802754087
61.86539062179342,7.144287440464566,3610.2117713017465,5.816572444612478
47.23171674636328,4.021215937349888,1633.5291508212058,3.6154784130129105
68.23300067978707,7.151313030662352,3993.1233622593863,6.715710718393278
43.11272196929798,2.5672042813152203,1133.5385403342486,1.9660192473484452
52.734644919801745,4.413921209177957,2393.7504334750915,4.555699292697579
59.30686358867691,5.938441539374916,2911.8220445392035,5.297872337535413
55.47712997072075,5.894238935198323,2696.694307414523,4.851612107186101
48.90520741174079,4.176543766637366,2064.1103361255846,4.2225467259063905
57.507367132443,4.670330853709854,2354.314424749907,4.273606577050797
43.39536617926056,5.034551975941697,2154.899345738817,4.0547364751180615
53.88023219993319,4.542134613508487,2087.444670139052,3.6124504368153207
63.15072805828173,6.12604863058397,3094.7214679147173,5.598807437682945
54.37786513853475,4.923490741891362,2749.910840175533,5.473368219643303
45.95362222066279,4.495432481019835,2014.963283317542,3.538571478654044
67.58581803526391,5.635897324281338,3129.7199128032753,5.379439616472877
54.74479533553532,4.890567389007819,2715.1096646136266,4.640022871379593
58.36799026645939,5.771696942392951,3069.003483187272,5.389163452894393
63.70082589925253,5.470867213574969,2940.7401893465285,4.98399386334477
49.05210053711234,3.9828857100132637,1919.7034923545493,3.9110604151749997
47.48070253273626,3.7962045811694267,2107.8732718621213,4.23311396053002
61.92714120924925,6.220495360325122,3023.105523586283,5.52657361652466
57.04985217872027,6.1346892150920525,2927.259185803425,4.623183438847093
58.12689080596897,4.197653225103829,2485.3688842250963,4.943530776737076
59.16966291441317,5.522789791572456,2582.1291683161476,5.063158484543744
67.32840372108859,6.106773231354385,3394.3654270518973,6.16885499858794
51.11578351752008,4.6802302592969856,2085.900027814919,4.137248378325052
64.87918237643044,5.585370469843876,2882.9681668190265,5.3232022419729805
53.30064070171996,4.785054454906438,2358.465143296274,4.705887805427847
49.625855516628945,4.682157992617025,2347.6231577409458,4.88671894590275
65.57814729518931,6.715481755919047,3269.143796391033,5.448623362563571
68.1916384801108,5.428631105856582,3077.791444291621,5.880620121490593
58.78920246284781,6.154266927814719,3069.456745200447,5.333267014095257
64.8816336800144,6.902668329968669,3413.8351650080303,5.8553329560013445
56.425770384019536,5.310060334844854,2514.7026891429314,4.185199427537297
60.56669041186048,6.693666893579727,2977.367079906475,5.198737481270361
49.446848503483025,4.44092252752545,2282.813270384581,3.929133407140633
61.08857092959432,5.745988243824468,2726.9164467419096,4.854914825830394
60.866920509363226,4.811803524971625,2408.8998619426206,4.278562329384964
56.40316048301055,5.601997911332912,2567.8971754949025,4.574867304060192
57.287114144462066,5.663500270200795,2916.6099178058394,5.0238410771492275
43.4800646856784,3.9284425220335226,1927.2455217365691,3.7113223953290913
73.3499810594214,7.865902630316366,3964.671092979822,6.240179974076815
49.86108602535128,3.676635757112762,1795.7878329502087,3.2185116757236787
46.2263188920692,3.0750184501175175,1650.0679710485874,3.513182224318847
64.720919814644,6.090345425050544,3310.6776114500476,5.528000094911907
59.88215167392074,6.134275395873901,3054.163885774055,5.68499863347626
56.96611556508383,6.255829695733251,2936.8838719365085,5.231163874230001
62.7823562567946,5.748198720494599,2939.841856484996,5.465485997979809
57.63844197224267,5.513562441305066,2491.4272590071596,5.065689246379713
42.82587391944682,3.451805135344831,1871.9219399599178,3.5099105627988667
60.40627522336935,4.907595719249812,2553.0631907356083,4.599455321725235
51.034055285980266,4.126148836244794,2025.986801941522,4.213376043729076
67.38978969614648,6.046310330438873,3182.583813392426,5.819750439172746
49.73833474992669,4.868933488017682,2397.059832948503,4.315039401590347
43.96835108069659,4.351807522549264,1922.151962245242,4.103386766395005
51.85345100081296,4.462125122080451,2275.0299108429044,4.203431620075765
59.97697749660083,5.51809470356995,2789.052017992937,5.056234062790276
55.6537962252275,4.350579344729928,2105.392813037218,4.1459140953994895
50.21158541868737,3.708757195409137,1924.445723103498,3.533188407628404
56.31892874609596,5.227463001238368,2670.581048044339,4.854351449421043
53.97861157431559,5.216898747682922,2671.476599776106,5.204372204437186
54.43167904503996,4.366191417583116,2145.1397772402092,4.296291808201903
48.14916195555394,4.485140880340058,2170.273186067174,4.076630090311367
61.834625138121105,5.290165346085907,2662.4349561503454,4.883084265793136
41.98293758260295,3.2052274658800646,1486.340960951873,3.2225280133162117
47.949050513090484,3.932726466286764,1514.7753579364112,3.5016414283322588
51.00186241165737,3.727550220516065,1997.089045123295,4.099315751648027
52.79605745729311,4.472551146694772,2350.5869938017067,4.2770660831613165
56.053434435544865,6.460201923159188,2717.6352959186033,4.979665522046256
66.370268590338,6.237202420987806,3532.749351864686,6.210686516388868
63.489290912022675,5.419076908102357,3100.3617362414134,5.188061405472056
53.887985836960354,5.114659544441448,2388.043029025601,4.493880513925037
53.0588296294113,4.147853905639439,2486.688654468118,3.8968118120592594
46.08185910608951,3.7830575476166786,1798.2294447535337,3.724272628772386
55.080220746821375,5.837595257719119,2487.040804805327,4.7841562970716245
46.1890651498264,4.058727955548085,2297.9389527559033,4.40557188403955
59.08534025120605,4.568658993283175,2725.9029922366626,4.834276340057246
45.11209640001007,3.473828862438319,1920.9383395133739,3.8000819859234602
55.90251351000862,5.941011923288907,2863.5425599688206,5.481487495825108
62.81297382788952,7.166578270557212,3572.9172391018046,6.467891057967333
48.70473725935873,4.673153114936916,2423.8678960802,4.373984410715446
54.30803595629424,5.723202090351242,2781.198205469259,4.965394454907863
58.67014665748187,6.329063401721242,2983.1007941977787,5.586397229607301
57.489525448738675,5.265571637259795,2219.1456696799146,3.862524708012019
55.30473781952188,5.152449467155727,2656.8647372672917,4.69740971830808
55.639026485371176,4.093514801807616,2508.8146805472566,5.024029283025158
57.02192338732917,4.7810456614108165,2568.3732689841822,5.015046553033031
48.89991337426163,3.963507364107774,1958.8931513011735,3.9394491823416122
54.97355508159714,4.92387587653866,2517.15712198126,4.168309926410269
55.597304355664036,5.482614325791416,2848.5988038718147,5.0152915818471095
71.54238895031598,7.0728386799027145,3515.800525456529,5.972833790679175
68.47946487002939,6.584154695890464,3171.489578259645,5.774688462157326
68.03875656072903,7.34289489084303,4007.2277202580894,6.426644390085824
45.48219469908125,4.579964679986112,1962.8567059783654,3.4573549226632814
61.48806232132268,6.120063659779596,3110.624445704475,4.843050997966731
53.64645946347159,5.231145435571983,2628.3394040168464,5.093477879582657
74.91224129939604,7.815196948047778,4032.8620532523705,6.717748136457848
46.025477795796895,4.123606739697396,1934.191200251394,3.7886827313283713
54.44150472910129,4.882636007596636,1912.1947104734568,3.8827923122079193
53.536747561301,3.753315770384871,2080.4251481891843,3.747014949164891
37.79699800769426,2.415168429136209,1013.2729929831353,2.09414807829919
53.664616607840806,4.360546816935967,2131.971484823467,3.830063576145806
51.94098691602086,4.325552495243055,1968.6071369124115,3.6841977709664926
54.571465342225416,5.6756252356945875,2605.2756505333455,4.827741961588664
55.42209846290225,5.373007265975956,2739.2291830440117,4.656801689854676
70.99426423832239,6.532419480119309,3813.3195874511202,7.019815979186178
65.56846861425666,6.401480257350378,3165.2966867302353,5.917870707129361
50.57119048839607,4.655851412114894,2096.167441036318,4.269332603911215
42.72232731410081,3.217032104338077,1871.1097300561496,3.563880551607451
56.72364770880212,5.549427818618966,2844.343420054554,5.501969278957652
43.68812247024347,2.8852820758647617,1575.8367550855505,3.1993648661711926
70.15725682019908,6.785373378756051,3782.0211360980475,6.432192075475365
70.82492354442823,5.9598493644227215,3325.608084504901,5.958220534219226
46.90096069512349,4.798229148939525,2171.577043526707,4.254458578297521
42.12643768114426,3.1280213970870907,1300.8058296363859,3.0945681728874437
70.83986726797433,6.002100658762851,3447.710661915789,5.911512556125053
60.85221453614639,5.2237417585000046,2419.8221083231674,4.460932704882943
64.18446475102519,5.812831939838912,3366.471418381423,6.015425884223837
43.08109602428791,3.346286538338686,1383.900638843943,3.2368736622658596
51.67453087878425,4.003095706575152,2080.437483932359,3.912010260847654
55.63049227229261,4.8596021106721565,2503.670589802728,4.140858132305589
55.098101383905906,5.254326564231865,2532.8864156353193,4.579230897638028
52.52737620807449,4.704506431567059,2184.9541699645297,4.359550267766683
52.63520117605994,6.232379553651583,2935.9949526432492,5.617523020619032
48.078196863374096,3.771363639222913,1752.6656994321838,3.2053753878839037
54.18254603680703,4.963115321961488,2400.3343604850947,4.336080777469083
55.343058616045155,4.959636178555597,2584.206942198329,4.591088434501286
65.46187279325217,5.648967447194918,2860.1071838411244,5.648107678303843
58.95276291957502,5.972803082662962,2998.130414662223,5.266329305848577
44.34377846136681,3.7010769181598357,1712.7505357134914,3.1699782442718463
48.08810087243497,2.5602919351391042,1426.1200804850644,3.3407146989073224
63.2363013893979,6.563586399058687,3394.373775328956,5.716583002170421
56.14109185181896,5.518016284359326,2732.6198083857144,4.53464942509185
48.2716368226324,3.8896256885174796,1976.0594244104125,3.5688720535622975
70.55188004077785,6.22353539815622,3585.806382865766,6.734217846581261
56.59507445011995,5.719907250609587,2580.972244005001,4.844330948303239
61.02822030467935,6.5173910505092465,3325.5080288446784,5.743502057342964
53.97064955446334,4.9839882868106375,2547.262936987076,4.561160394730145
70.48821926937205,6.85322452260883,3942.523547417391,6.72843729492395
69.51319994085378,6.637255812167851,3728.738589710243,6.4488210902701155
